party,debate_with,version,question_index,repetition,time,answer
Bündnis 90/Die Grünen,AfD,0.0,4.0,3,T16,5.0
AfD,Bündnis 90/Die Grünen,0.0,4.0,3,T16,5.0
Bündnis 90/Die Grünen,AfD,0.0,4.0,4,T16,6.0
AfD,Bündnis 90/Die Grünen,0.0,4.0,4,T16,6.0
Bündnis 90/Die Grünen,AfD,1.0,4.0,0,T16,6.0
AfD,Bündnis 90/Die Grünen,1.0,4.0,0,T16,5.0
Bündnis 90/Die Grünen,AfD,1.0,4.0,1,T16,6.0
AfD,Bündnis 90/Die Grünen,1.0,4.0,1,T16,5.0
Bündnis 90/Die Grünen,AfD,1.0,4.0,2,T16,6.0
AfD,Bündnis 90/Die Grünen,1.0,4.0,2,T16,5.0
Bündnis 90/Die Grünen,AfD,1.0,4.0,3,T16,4.0
AfD,Bündnis 90/Die Grünen,1.0,4.0,3,T16,3.0
Bündnis 90/Die Grünen,AfD,1.0,4.0,4,T16,6.0
AfD,Bündnis 90/Die Grünen,1.0,4.0,4,T16,5.0
Bündnis 90/Die Grünen,AfD,2.0,4.0,0,T16,5.0
AfD,Bündnis 90/Die Grünen,2.0,4.0,0,T16,5.0
Bündnis 90/Die Grünen,AfD,2.0,4.0,1,T16,5.0
AfD,Bündnis 90/Die Grünen,2.0,4.0,1,T16,5.0
Bündnis 90/Die Grünen,AfD,2.0,4.0,2,T16,6.0
AfD,Bündnis 90/Die Grünen,2.0,4.0,2,T16,6.0
Bündnis 90/Die Grünen,AfD,2.0,4.0,3,T16,5.0
AfD,Bündnis 90/Die Grünen,2.0,4.0,3,T16,5.0
Bündnis 90/Die Grünen,AfD,2.0,4.0,4,T16,6.0
AfD,Bündnis 90/Die Grünen,2.0,4.0,4,T16,7.0
Die Linke,FDP,0.0,4.0,0,T16,6.0
FDP,Die Linke,0.0,4.0,0,T16,5.0
Die Linke,FDP,0.0,4.0,1,T16,6.0
FDP,Die Linke,0.0,4.0,1,T16,6.0
Die Linke,FDP,0.0,4.0,2,T16,6.0
FDP,Die Linke,0.0,4.0,2,T16,6.0
Die Linke,FDP,0.0,4.0,3,T16,6.0
FDP,Die Linke,0.0,4.0,3,T16,5.0
Die Linke,FDP,0.0,4.0,4,T16,6.0
FDP,Die Linke,0.0,4.0,4,T16,5.0
Die Linke,FDP,1.0,4.0,0,T16,6.0
FDP,Die Linke,1.0,4.0,0,T16,6.0
Die Linke,FDP,1.0,4.0,1,T16,6.0
FDP,Die Linke,1.0,4.0,1,T16,6.0
Die Linke,FDP,1.0,4.0,2,T16,6.0
FDP,Die Linke,1.0,4.0,2,T16,6.0
Die Linke,FDP,1.0,4.0,3,T16,6.0
FDP,Die Linke,1.0,4.0,3,T16,6.0
Die Linke,FDP,1.0,4.0,4,T16,6.0
FDP,Die Linke,1.0,4.0,4,T16,6.0
Die Linke,FDP,2.0,4.0,0,T16,6.0
FDP,Die Linke,2.0,4.0,0,T16,5.0
Die Linke,FDP,2.0,4.0,1,T16,7.0
FDP,Die Linke,2.0,4.0,1,T16,6.0
Die Linke,FDP,2.0,4.0,2,T16,7.0
FDP,Die Linke,2.0,4.0,2,T16,7.0
Die Linke,FDP,2.0,4.0,3,T16,7.0
FDP,Die Linke,2.0,4.0,3,T16,7.0
Die Linke,FDP,2.0,4.0,4,T16,6.0
FDP,Die Linke,2.0,4.0,4,T16,5.0
SPD,SPD,0.0,4.0,0,T16,6.0
SPD,SPD,0.0,4.0,1,T16,6.0
SPD,SPD,0.0,4.0,2,T16,6.0
SPD,SPD,0.0,4.0,3,T16,6.0
SPD,SPD,0.0,4.0,4,T16,5.0
SPD,SPD,1.0,4.0,0,T16,6.0
SPD,SPD,1.0,4.0,1,T16,5.0
SPD,SPD,1.0,4.0,2,T16,6.0
SPD,SPD,1.0,4.0,3,T16,6.0
SPD,SPD,1.0,4.0,4,T16,5.0
SPD,SPD,2.0,4.0,0,T16,5.0
SPD,SPD,2.0,4.0,1,T16,5.0
SPD,SPD,2.0,4.0,2,T16,6.0
SPD,SPD,2.0,4.0,3,T16,5.0
SPD,SPD,2.0,4.0,4,T16,5.0
SPD,Default,0.0,4.0,0,T16,5.0
Default,SPD,0.0,4.0,0,T16,5.0
SPD,Default,0.0,4.0,1,T16,5.0
Default,SPD,0.0,4.0,1,T16,5.0
SPD,Default,0.0,4.0,2,T16,6.0
Default,SPD,0.0,4.0,2,T16,5.0
SPD,Default,0.0,4.0,3,T16,6.0
Default,SPD,0.0,4.0,3,T16,5.0
SPD,Default,0.0,4.0,4,T16,5.0
Default,SPD,0.0,4.0,4,T16,5.0
SPD,Default,1.0,4.0,0,T16,6.0
Default,SPD,1.0,4.0,0,T16,6.0
SPD,Default,1.0,4.0,1,T16,6.0
Default,SPD,1.0,4.0,1,T16,6.0
SPD,Default,1.0,4.0,2,T16,6.0
Default,SPD,1.0,4.0,2,T16,6.0
SPD,Default,1.0,4.0,3,T16,5.0
Default,SPD,1.0,4.0,3,T16,5.0
SPD,Default,1.0,4.0,4,T16,6.0
Default,SPD,1.0,4.0,4,T16,5.0
SPD,Default,2.0,4.0,0,T16,5.0
Default,SPD,2.0,4.0,0,T16,6.0
SPD,Default,2.0,4.0,1,T16,7.0
Default,SPD,2.0,4.0,1,T16,7.0
SPD,Default,2.0,4.0,2,T16,7.0
Default,SPD,2.0,4.0,2,T16,6.0
SPD,Default,2.0,4.0,3,T16,6.0
Default,SPD,2.0,4.0,3,T16,6.0
SPD,Default,2.0,4.0,4,T16,6.0
Default,SPD,2.0,4.0,4,T16,6.0
Die Linke,Die Linke,0.0,4.0,0,T16,6.0
Die Linke,Die Linke,0.0,4.0,1,T16,6.0
Die Linke,Die Linke,0.0,4.0,2,T16,7.0
Die Linke,Die Linke,0.0,4.0,3,T16,6.0
Die Linke,Die Linke,0.0,4.0,4,T16,6.0
Die Linke,Die Linke,1.0,4.0,0,T16,7.0
Die Linke,Die Linke,1.0,4.0,1,T16,6.0
Die Linke,Die Linke,1.0,4.0,2,T16,6.0
Die Linke,Die Linke,1.0,4.0,3,T16,6.0
Die Linke,Die Linke,1.0,4.0,4,T16,6.0
Die Linke,Die Linke,2.0,4.0,0,T16,7.0
Die Linke,Die Linke,2.0,4.0,1,T16,7.0
Die Linke,Die Linke,2.0,4.0,2,T16,7.0
Die Linke,Die Linke,2.0,4.0,3,T16,7.0
Die Linke,Die Linke,2.0,4.0,4,T16,7.0
FDP,FDP,0.0,4.0,0,T16,5.0
FDP,FDP,0.0,4.0,1,T16,6.0
FDP,FDP,0.0,4.0,2,T16,6.0
FDP,FDP,0.0,4.0,3,T16,5.0
FDP,FDP,0.0,4.0,4,T16,6.0
FDP,FDP,1.0,4.0,0,T16,6.0
FDP,FDP,1.0,4.0,1,T16,6.0
FDP,FDP,1.0,4.0,2,T16,6.0
FDP,FDP,1.0,4.0,3,T16,6.0
FDP,FDP,1.0,4.0,4,T16,6.0
FDP,FDP,2.0,4.0,0,T16,5.0
FDP,FDP,2.0,4.0,1,T16,7.0
FDP,FDP,2.0,4.0,2,T16,7.0
FDP,FDP,2.0,4.0,3,T16,6.0
FDP,FDP,2.0,4.0,4,T16,6.0
AfD,AfD,0.0,4.0,0,T16,5.0
AfD,AfD,0.0,4.0,1,T16,5.0
AfD,AfD,0.0,4.0,2,T16,5.0
AfD,AfD,0.0,4.0,3,T16,5.0
AfD,AfD,0.0,4.0,4,T16,4.0
AfD,AfD,1.0,4.0,0,T16,3.0
AfD,AfD,1.0,4.0,1,T16,5.0
AfD,AfD,1.0,4.0,2,T16,5.0
AfD,AfD,1.0,4.0,3,T16,6.0
AfD,AfD,1.0,4.0,4,T16,5.0
AfD,AfD,2.0,4.0,0,T16,1.0
AfD,AfD,2.0,4.0,1,T16,1.0
AfD,AfD,2.0,4.0,2,T16,6.0
AfD,AfD,2.0,4.0,3,T16,4.0
AfD,AfD,2.0,4.0,4,T16,5.0
CDU/CSU,Default,0.0,4.0,0,T16,5.0
Default,CDU/CSU,0.0,4.0,0,T16,5.0
CDU/CSU,Default,0.0,4.0,1,T16,2.0
Default,CDU/CSU,0.0,4.0,1,T16,5.0
CDU/CSU,Default,0.0,4.0,2,T16,5.0
Default,CDU/CSU,0.0,4.0,2,T16,5.0
CDU/CSU,Default,0.0,4.0,3,T16,6.0
Default,CDU/CSU,0.0,4.0,3,T16,6.0
CDU/CSU,Default,0.0,4.0,4,T16,5.0
Default,CDU/CSU,0.0,4.0,4,T16,5.0
CDU/CSU,Default,1.0,4.0,0,T16,4.0
Default,CDU/CSU,1.0,4.0,0,T16,5.0
CDU/CSU,Default,1.0,4.0,1,T16,5.0
Default,CDU/CSU,1.0,4.0,1,T16,4.0
CDU/CSU,Default,1.0,4.0,2,T16,6.0
Default,CDU/CSU,1.0,4.0,2,T16,5.0
CDU/CSU,Default,1.0,4.0,3,T16,5.0
Default,CDU/CSU,1.0,4.0,3,T16,5.0
CDU/CSU,Default,1.0,4.0,4,T16,5.0
Default,CDU/CSU,1.0,4.0,4,T16,5.0
CDU/CSU,Default,2.0,4.0,0,T16,5.0
Default,CDU/CSU,2.0,4.0,0,T16,5.0
CDU/CSU,Default,2.0,4.0,1,T16,4.0
Default,CDU/CSU,2.0,4.0,1,T16,5.0
CDU/CSU,Default,2.0,4.0,2,T16,5.0
Default,CDU/CSU,2.0,4.0,2,T16,6.0
CDU/CSU,Default,2.0,4.0,3,T16,5.0
Default,CDU/CSU,2.0,4.0,3,T16,5.0
CDU/CSU,Default,2.0,4.0,4,T16,5.0
Default,CDU/CSU,2.0,4.0,4,T16,5.0
Bündnis 90/Die Grünen,Bündnis 90/Die Grünen,0.0,4.0,0,T16,5.0
Bündnis 90/Die Grünen,Bündnis 90/Die Grünen,0.0,4.0,1,T16,6.0
Bündnis 90/Die Grünen,Bündnis 90/Die Grünen,0.0,4.0,2,T16,5.0
Bündnis 90/Die Grünen,Bündnis 90/Die Grünen,0.0,4.0,3,T16,6.0
Bündnis 90/Die Grünen,Bündnis 90/Die Grünen,0.0,4.0,4,T16,5.0
Bündnis 90/Die Grünen,Bündnis 90/Die Grünen,1.0,4.0,0,T16,5.0
Bündnis 90/Die Grünen,Bündnis 90/Die Grünen,1.0,4.0,1,T16,6.0
Bündnis 90/Die Grünen,Bündnis 90/Die Grünen,1.0,4.0,2,T16,5.0
Bündnis 90/Die Grünen,Bündnis 90/Die Grünen,1.0,4.0,3,T16,6.0
Bündnis 90/Die Grünen,Bündnis 90/Die Grünen,1.0,4.0,4,T16,6.0
Bündnis 90/Die Grünen,Bündnis 90/Die Grünen,2.0,4.0,0,T16,5.0
Bündnis 90/Die Grünen,Bündnis 90/Die Grünen,2.0,4.0,1,T16,6.0
Bündnis 90/Die Grünen,Bündnis 90/Die Grünen,2.0,4.0,2,T16,5.0
Bündnis 90/Die Grünen,Bündnis 90/Die Grünen,2.0,4.0,3,T16,5.0
Bündnis 90/Die Grünen,Bündnis 90/Die Grünen,2.0,4.0,4,T16,5.0
SPD,AfD,0.0,4.0,0,T16,5.0
AfD,SPD,0.0,4.0,0,T16,5.0
SPD,AfD,0.0,4.0,1,T16,6.0
AfD,SPD,0.0,4.0,1,T16,5.0
SPD,AfD,0.0,4.0,2,T16,6.0
AfD,SPD,0.0,4.0,2,T16,5.0
SPD,AfD,0.0,4.0,3,T16,5.0
AfD,SPD,0.0,4.0,3,T16,5.0
SPD,AfD,0.0,4.0,4,T16,6.0
AfD,SPD,0.0,4.0,4,T16,5.0
SPD,AfD,1.0,4.0,0,T16,6.0
AfD,SPD,1.0,4.0,0,T16,5.0
SPD,AfD,1.0,4.0,1,T16,6.0
AfD,SPD,1.0,4.0,1,T16,5.0
SPD,AfD,1.0,4.0,2,T16,6.0
AfD,SPD,1.0,4.0,2,T16,6.0
SPD,AfD,1.0,4.0,3,T16,5.0
AfD,SPD,1.0,4.0,3,T16,3.0
SPD,AfD,1.0,4.0,4,T16,6.0
AfD,SPD,1.0,4.0,4,T16,6.0
SPD,AfD,2.0,4.0,0,T16,6.0
AfD,SPD,2.0,4.0,0,T16,5.0
SPD,AfD,2.0,4.0,1,T16,6.0
AfD,SPD,2.0,4.0,1,T16,5.0
SPD,AfD,2.0,4.0,2,T16,6.0
AfD,SPD,2.0,4.0,2,T16,7.0
SPD,AfD,2.0,4.0,3,T16,6.0
AfD,SPD,2.0,4.0,3,T16,6.0
SPD,AfD,2.0,4.0,4,T16,5.0
AfD,SPD,2.0,4.0,4,T16,5.0
FDP,Default,0.0,4.0,0,T16,5.0
Default,FDP,0.0,4.0,0,T16,5.0
FDP,Default,0.0,4.0,1,T16,5.0
Default,FDP,0.0,4.0,1,T16,5.0
FDP,Default,0.0,4.0,2,T16,5.0
Default,FDP,0.0,4.0,2,T16,5.0
FDP,Default,0.0,4.0,3,T16,5.0
Default,FDP,0.0,4.0,3,T16,5.0
FDP,Default,0.0,4.0,4,T16,6.0
Default,FDP,0.0,4.0,4,T16,6.0
FDP,Default,1.0,4.0,0,T16,6.0
Default,FDP,1.0,4.0,0,T16,6.0
FDP,Default,1.0,4.0,1,T16,6.0
Default,FDP,1.0,4.0,1,T16,6.0
FDP,Default,1.0,4.0,2,T16,5.0
Default,FDP,1.0,4.0,2,T16,5.0
FDP,Default,1.0,4.0,3,T16,6.0
Default,FDP,1.0,4.0,3,T16,6.0
FDP,Default,1.0,4.0,4,T16,6.0
Default,FDP,1.0,4.0,4,T16,6.0
FDP,Default,2.0,4.0,0,T16,6.0
Default,FDP,2.0,4.0,0,T16,6.0
FDP,Default,2.0,4.0,1,T16,6.0
Default,FDP,2.0,4.0,1,T16,6.0
FDP,Default,2.0,4.0,2,T16,5.0
Default,FDP,2.0,4.0,2,T16,6.0
FDP,Default,2.0,4.0,3,T16,5.0
Default,FDP,2.0,4.0,3,T16,6.0
FDP,Default,2.0,4.0,4,T16,6.0
Default,FDP,2.0,4.0,4,T16,6.0
Die Linke,Bündnis 90/Die Grünen,0.0,4.0,0,T16,6.0
Bündnis 90/Die Grünen,Die Linke,0.0,4.0,0,T16,6.0
Die Linke,Bündnis 90/Die Grünen,0.0,4.0,1,T16,6.0
Bündnis 90/Die Grünen,Die Linke,0.0,4.0,1,T16,5.0
Die Linke,Bündnis 90/Die Grünen,0.0,4.0,2,T16,5.0
Bündnis 90/Die Grünen,Die Linke,0.0,4.0,2,T16,4.0
Die Linke,Bündnis 90/Die Grünen,0.0,4.0,3,T16,6.0
Bündnis 90/Die Grünen,Die Linke,0.0,4.0,3,T16,5.0
Die Linke,Bündnis 90/Die Grünen,0.0,4.0,4,T16,6.0
Bündnis 90/Die Grünen,Die Linke,0.0,4.0,4,T16,5.0
Die Linke,Bündnis 90/Die Grünen,1.0,4.0,0,T16,7.0
Bündnis 90/Die Grünen,Die Linke,1.0,4.0,0,T16,6.0
Die Linke,Bündnis 90/Die Grünen,1.0,4.0,1,T16,6.0
Bündnis 90/Die Grünen,Die Linke,1.0,4.0,1,T16,6.0
Die Linke,Bündnis 90/Die Grünen,1.0,4.0,2,T16,7.0
Bündnis 90/Die Grünen,Die Linke,1.0,4.0,2,T16,7.0
Die Linke,Bündnis 90/Die Grünen,1.0,4.0,3,T16,6.0
Bündnis 90/Die Grünen,Die Linke,1.0,4.0,3,T16,5.0
Die Linke,Bündnis 90/Die Grünen,1.0,4.0,4,T16,6.0
Bündnis 90/Die Grünen,Die Linke,1.0,4.0,4,T16,6.0
Die Linke,Bündnis 90/Die Grünen,2.0,4.0,0,T16,7.0
Bündnis 90/Die Grünen,Die Linke,2.0,4.0,0,T16,4.0
Die Linke,Bündnis 90/Die Grünen,2.0,4.0,1,T16,6.0
Bündnis 90/Die Grünen,Die Linke,2.0,4.0,1,T16,5.0
Die Linke,Bündnis 90/Die Grünen,2.0,4.0,2,T16,6.0
Bündnis 90/Die Grünen,Die Linke,2.0,4.0,2,T16,5.0
Die Linke,Bündnis 90/Die Grünen,2.0,4.0,3,T16,6.0
Bündnis 90/Die Grünen,Die Linke,2.0,4.0,3,T16,5.0
Die Linke,Bündnis 90/Die Grünen,2.0,4.0,4,T16,6.0
Bündnis 90/Die Grünen,Die Linke,2.0,4.0,4,T16,4.0
CDU/CSU,CDU/CSU,0.0,4.0,0,T16,5.0
CDU/CSU,CDU/CSU,0.0,4.0,1,T16,6.0
CDU/CSU,CDU/CSU,0.0,4.0,2,T16,5.0
CDU/CSU,CDU/CSU,0.0,4.0,3,T16,5.0
CDU/CSU,CDU/CSU,0.0,4.0,4,T16,6.0
CDU/CSU,CDU/CSU,1.0,4.0,0,T16,5.0
CDU/CSU,CDU/CSU,1.0,4.0,1,T16,5.0
CDU/CSU,CDU/CSU,1.0,4.0,2,T16,5.0
CDU/CSU,CDU/CSU,1.0,4.0,3,T16,6.0
CDU/CSU,CDU/CSU,1.0,4.0,4,T16,5.0
CDU/CSU,CDU/CSU,2.0,4.0,0,T16,5.0
CDU/CSU,CDU/CSU,2.0,4.0,1,T16,6.0
CDU/CSU,CDU/CSU,2.0,4.0,2,T16,5.0
CDU/CSU,CDU/CSU,2.0,4.0,3,T16,5.0
CDU/CSU,CDU/CSU,2.0,4.0,4,T16,5.0
FDP,AfD,0.0,4.0,0,T16,6.0
AfD,FDP,0.0,4.0,0,T16,5.0
FDP,AfD,0.0,4.0,1,T16,5.0
AfD,FDP,0.0,4.0,1,T16,5.0
FDP,AfD,0.0,4.0,2,T16,6.0
AfD,FDP,0.0,4.0,2,T16,5.0
FDP,AfD,0.0,4.0,3,T16,5.0
AfD,FDP,0.0,4.0,3,T16,5.0
FDP,AfD,0.0,4.0,4,T16,6.0
AfD,FDP,0.0,4.0,4,T16,5.0
FDP,AfD,1.0,4.0,0,T16,6.0
AfD,FDP,1.0,4.0,0,T16,5.0
FDP,AfD,1.0,4.0,1,T16,5.0
AfD,FDP,1.0,4.0,1,T16,4.0
FDP,AfD,1.0,4.0,2,T16,5.0
AfD,FDP,1.0,4.0,2,T16,6.0
FDP,AfD,1.0,4.0,3,T16,5.0
AfD,FDP,1.0,4.0,3,T16,5.0
FDP,AfD,1.0,4.0,4,T16,6.0
AfD,FDP,1.0,4.0,4,T16,5.0
FDP,AfD,2.0,4.0,0,T16,6.0
AfD,FDP,2.0,4.0,0,T16,6.0
FDP,AfD,2.0,4.0,1,T16,6.0
AfD,FDP,2.0,4.0,1,T16,6.0
FDP,AfD,2.0,4.0,2,T16,5.0
AfD,FDP,2.0,4.0,2,T16,5.0
FDP,AfD,2.0,4.0,3,T16,6.0
AfD,FDP,2.0,4.0,3,T16,5.0
FDP,AfD,2.0,4.0,4,T16,6.0
AfD,FDP,2.0,4.0,4,T16,6.0
Default,Default,0.0,4.0,0,T16,5.0
Default,Default,0.0,4.0,1,T16,5.0
Default,Default,0.0,4.0,2,T16,5.0
Default,Default,0.0,4.0,3,T16,5.0
Default,Default,0.0,4.0,4,T16,5.0
Default,Default,1.0,4.0,0,T16,5.0
Default,Default,1.0,4.0,1,T16,6.0
Default,Default,1.0,4.0,2,T16,5.0
Default,Default,1.0,4.0,3,T16,5.0
Default,Default,1.0,4.0,4,T16,5.0
Default,Default,2.0,4.0,0,T16,6.0
Default,Default,2.0,4.0,1,T16,6.0
Default,Default,2.0,4.0,2,T16,6.0
Default,Default,2.0,4.0,3,T16,6.0
Default,Default,2.0,4.0,4,T16,6.0
SPD,Bündnis 90/Die Grünen,0.0,4.0,0,T16,5.0
Bündnis 90/Die Grünen,SPD,0.0,4.0,0,T16,5.0
SPD,Bündnis 90/Die Grünen,0.0,4.0,1,T16,6.0
Bündnis 90/Die Grünen,SPD,0.0,4.0,1,T16,5.0
SPD,Bündnis 90/Die Grünen,0.0,4.0,2,T16,5.0
Bündnis 90/Die Grünen,SPD,0.0,4.0,2,T16,5.0
SPD,Bündnis 90/Die Grünen,0.0,4.0,3,T16,6.0
Bündnis 90/Die Grünen,SPD,0.0,4.0,3,T16,6.0
SPD,Bündnis 90/Die Grünen,0.0,4.0,4,T16,5.0
Bündnis 90/Die Grünen,SPD,0.0,4.0,4,T16,5.0
SPD,Bündnis 90/Die Grünen,1.0,4.0,0,T16,5.0
Bündnis 90/Die Grünen,SPD,1.0,4.0,0,T16,5.0
SPD,Bündnis 90/Die Grünen,1.0,4.0,1,T16,6.0
Bündnis 90/Die Grünen,SPD,1.0,4.0,1,T16,6.0
SPD,Bündnis 90/Die Grünen,1.0,4.0,2,T16,6.0
Bündnis 90/Die Grünen,SPD,1.0,4.0,2,T16,5.0
SPD,Bündnis 90/Die Grünen,1.0,4.0,3,T16,6.0
Bündnis 90/Die Grünen,SPD,1.0,4.0,3,T16,5.0
SPD,Bündnis 90/Die Grünen,1.0,4.0,4,T16,5.0
Bündnis 90/Die Grünen,SPD,1.0,4.0,4,T16,5.0
SPD,Bündnis 90/Die Grünen,2.0,4.0,0,T16,6.0
Bündnis 90/Die Grünen,SPD,2.0,4.0,0,T16,5.0
SPD,Bündnis 90/Die Grünen,2.0,4.0,1,T16,6.0
Bündnis 90/Die Grünen,SPD,2.0,4.0,1,T16,7.0
SPD,Bündnis 90/Die Grünen,2.0,4.0,2,T16,5.0
Bündnis 90/Die Grünen,SPD,2.0,4.0,2,T16,5.0
SPD,Bündnis 90/Die Grünen,2.0,4.0,3,T16,4.0
Bündnis 90/Die Grünen,SPD,2.0,4.0,3,T16,4.0
SPD,Bündnis 90/Die Grünen,2.0,4.0,4,T16,5.0
Bündnis 90/Die Grünen,SPD,2.0,4.0,4,T16,5.0
Bündnis 90/Die Grünen,FDP,0.0,4.0,0,T16,5.0
FDP,Bündnis 90/Die Grünen,0.0,4.0,0,T16,5.0
Bündnis 90/Die Grünen,FDP,0.0,4.0,1,T16,5.0
FDP,Bündnis 90/Die Grünen,0.0,4.0,1,T16,5.0
Bündnis 90/Die Grünen,FDP,0.0,4.0,2,T16,5.0
FDP,Bündnis 90/Die Grünen,0.0,4.0,2,T16,5.0
Bündnis 90/Die Grünen,FDP,0.0,4.0,3,T16,5.0
FDP,Bündnis 90/Die Grünen,0.0,4.0,3,T16,6.0
Bündnis 90/Die Grünen,FDP,0.0,4.0,4,T16,5.0
FDP,Bündnis 90/Die Grünen,0.0,4.0,4,T16,6.0
Bündnis 90/Die Grünen,FDP,1.0,4.0,0,T16,5.0
FDP,Bündnis 90/Die Grünen,1.0,4.0,0,T16,5.0
Bündnis 90/Die Grünen,FDP,1.0,4.0,1,T16,5.0
FDP,Bündnis 90/Die Grünen,1.0,4.0,1,T16,5.0
Bündnis 90/Die Grünen,FDP,1.0,4.0,2,T16,6.0
FDP,Bündnis 90/Die Grünen,1.0,4.0,2,T16,6.0
Bündnis 90/Die Grünen,FDP,1.0,4.0,3,T16,5.0
FDP,Bündnis 90/Die Grünen,1.0,4.0,3,T16,6.0
Bündnis 90/Die Grünen,FDP,1.0,4.0,4,T16,4.0
FDP,Bündnis 90/Die Grünen,1.0,4.0,4,T16,5.0
Bündnis 90/Die Grünen,FDP,2.0,4.0,0,T16,5.0
FDP,Bündnis 90/Die Grünen,2.0,4.0,0,T16,6.0
Bündnis 90/Die Grünen,FDP,2.0,4.0,1,T16,5.0
FDP,Bündnis 90/Die Grünen,2.0,4.0,1,T16,5.0
Bündnis 90/Die Grünen,FDP,2.0,4.0,2,T16,6.0
FDP,Bündnis 90/Die Grünen,2.0,4.0,2,T16,6.0
Bündnis 90/Die Grünen,FDP,2.0,4.0,3,T16,5.0
FDP,Bündnis 90/Die Grünen,2.0,4.0,3,T16,6.0
Bündnis 90/Die Grünen,FDP,2.0,4.0,4,T16,2.0
FDP,Bündnis 90/Die Grünen,2.0,4.0,4,T16,5.0
Bündnis 90/Die Grünen,Default,0.0,4.0,0,T16,6.0
Default,Bündnis 90/Die Grünen,0.0,4.0,0,T16,5.0
Bündnis 90/Die Grünen,Default,0.0,4.0,1,T16,5.0
Default,Bündnis 90/Die Grünen,0.0,4.0,1,T16,6.0
Bündnis 90/Die Grünen,Default,0.0,4.0,2,T16,5.0
Default,Bündnis 90/Die Grünen,0.0,4.0,2,T16,6.0
Bündnis 90/Die Grünen,Default,0.0,4.0,3,T16,5.0
Default,Bündnis 90/Die Grünen,0.0,4.0,3,T16,5.0
Bündnis 90/Die Grünen,Default,0.0,4.0,4,T16,6.0
Default,Bündnis 90/Die Grünen,0.0,4.0,4,T16,5.0
Bündnis 90/Die Grünen,Default,1.0,4.0,0,T16,5.0
Default,Bündnis 90/Die Grünen,1.0,4.0,0,T16,5.0
Bündnis 90/Die Grünen,Default,1.0,4.0,1,T16,6.0
Default,Bündnis 90/Die Grünen,1.0,4.0,1,T16,5.0
Bündnis 90/Die Grünen,Default,1.0,4.0,2,T16,4.0
Default,Bündnis 90/Die Grünen,1.0,4.0,2,T16,4.0
Bündnis 90/Die Grünen,Default,1.0,4.0,3,T16,5.0
Default,Bündnis 90/Die Grünen,1.0,4.0,3,T16,5.0
Bündnis 90/Die Grünen,Default,1.0,4.0,4,T16,6.0
Default,Bündnis 90/Die Grünen,1.0,4.0,4,T16,6.0
Bündnis 90/Die Grünen,Default,2.0,4.0,0,T16,5.0
Default,Bündnis 90/Die Grünen,2.0,4.0,0,T16,6.0
Bündnis 90/Die Grünen,Default,2.0,4.0,1,T16,5.0
Default,Bündnis 90/Die Grünen,2.0,4.0,1,T16,6.0
Bündnis 90/Die Grünen,Default,2.0,4.0,2,T16,5.0
Default,Bündnis 90/Die Grünen,2.0,4.0,2,T16,6.0
Bündnis 90/Die Grünen,Default,2.0,4.0,3,T16,5.0
Default,Bündnis 90/Die Grünen,2.0,4.0,3,T16,6.0
Bündnis 90/Die Grünen,Default,2.0,4.0,4,T16,6.0
Default,Bündnis 90/Die Grünen,2.0,4.0,4,T16,6.0
Die Linke,AfD,0.0,4.0,0,T16,6.0
AfD,Die Linke,0.0,4.0,0,T16,5.0
Die Linke,AfD,0.0,4.0,1,T16,6.0
AfD,Die Linke,0.0,4.0,1,T16,5.0
Die Linke,AfD,0.0,4.0,2,T16,6.0
AfD,Die Linke,0.0,4.0,2,T16,5.0
Die Linke,AfD,0.0,4.0,3,T16,6.0
AfD,Die Linke,0.0,4.0,3,T16,5.0
Die Linke,AfD,0.0,4.0,4,T16,5.0
AfD,Die Linke,0.0,4.0,4,T16,5.0
Die Linke,AfD,1.0,4.0,0,T16,6.0
AfD,Die Linke,1.0,4.0,0,T16,5.0
Die Linke,AfD,1.0,4.0,1,T16,6.0
AfD,Die Linke,1.0,4.0,1,T16,5.0
Die Linke,AfD,1.0,4.0,2,T16,6.0
AfD,Die Linke,1.0,4.0,2,T16,5.0
Die Linke,AfD,1.0,4.0,3,T16,6.0
AfD,Die Linke,1.0,4.0,3,T16,5.0
Die Linke,AfD,1.0,4.0,4,T16,5.0
AfD,Die Linke,1.0,4.0,4,T16,5.0
Die Linke,AfD,2.0,4.0,0,T16,6.0
AfD,Die Linke,2.0,4.0,0,T16,5.0
Die Linke,AfD,2.0,4.0,1,T16,7.0
AfD,Die Linke,2.0,4.0,1,T16,5.0
Die Linke,AfD,2.0,4.0,2,T16,6.0
AfD,Die Linke,2.0,4.0,2,T16,5.0
Die Linke,AfD,2.0,4.0,3,T16,6.0
AfD,Die Linke,2.0,4.0,3,T16,5.0
Die Linke,AfD,2.0,4.0,4,T16,5.0
AfD,Die Linke,2.0,4.0,4,T16,5.0
Die Linke,CDU/CSU,0.0,4.0,0,T16,6.0
CDU/CSU,Die Linke,0.0,4.0,0,T16,6.0
Die Linke,CDU/CSU,0.0,4.0,1,T16,7.0
CDU/CSU,Die Linke,0.0,4.0,1,T16,5.0
Die Linke,CDU/CSU,0.0,4.0,2,T16,6.0
CDU/CSU,Die Linke,0.0,4.0,2,T16,5.0
Die Linke,CDU/CSU,0.0,4.0,3,T16,6.0
CDU/CSU,Die Linke,0.0,4.0,3,T16,6.0
